Source;Type;Target;Weight
DrugojChinovnik;Undirected;Statskij;1
GolosDrugogoChinovnikaIzTolpy;Undirected;Odinizdvuhzritelej;1
GospodinV;Undirected;TozhesvetskijChelovekPoplotnee;1
GolosKuptsa;Undirected;GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;RaznyeGolosa;1
KrasivyjiPlotnyjGospodin;Undirected;NomerOdin;1
DrugajaBekesha;Undirected;TretijGospodin;1
GospodaHoroshoOdetye;Undirected;MuzhPervojDamy;1
GospodinpolozhitelnogoSvojstva;Undirected;Muzh;1
GolosVDrugomKontse;Undirected;Muzhchinavofrake;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;PervajaDama;1
ChinovnikRazgovorchivogoSvojstva;Undirected;TozhesvetskijChelovekPoplotnee;1
MolodenkijChinovnikUklonchivogoSvojstva;Undirected;Sinijarmjak;1
GospodinA;Undirected;NomerOdin;1
Literator;Undirected;Neznakomets;1
GospodinA;Undirected;PervajaBekesha;1
GospodinVShineli;Undirected;NevzrachnyjNojadovitogoSvojstvaGospodin;1
GospodinA;Undirected;VtorojGospodin;1
GospodinDobrodushnyj;Undirected;MuzhPervojDamy;1
GospodinA;Undirected;OtstavshijChinovnik;1
Ofitser;Undirected;RaznyeGolosa;1
DobrodushnyjChinovnik;Undirected;Sinijarmjak;1
GolosKuptsa;Undirected;GospodinB;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;VtorajaDama;1
MuzhchinaVMundire;Undirected;NeznakomyjSosed;1
Muzhchinavofrake;Undirected;Voennyj;1
GospodinNizenkijINevzrachnyjNojadovitogoSvojstva;Undirected;Ofitser;1
ChinovnikVazhnojNaruzhnosti;Undirected;Drugoj;1
Chetvertyj;Undirected;NomerDva;1
KrasivyjiPlotnyjGospodin;Undirected;SvetskajaDama;1
Avtor;Undirected;NomerOdin;1
PervajaDama;Undirected;Statskij;1
DobrodushnyjChinovnik;Undirected;MolodenkijChinovnikUklonchivogoSvojstva;1
GospodinB;Undirected;PervajaBekesha;1
GospodinHladnokrovnogoSvojstva;Undirected;MuzhchinaVMundire;1
EscheLiterator;Undirected;VtorajaDama;1
Literator;Undirected;NomerOdin;1
DrugajaBekesha;Undirected;OdinChinovnik;1
Chinovniksrednihlet;Undirected;DamaSrednegoSveta;1
ChinovnikRazgovorchivogoSvojstva;Undirected;GolosGospodinaPooschritelnogoSvojstva;1
MuzhVtorojDamy;Undirected;OchenSkromnoOdetyjChelov;1
GospodinHladnokrovnogoSvojstva;Undirected;MolodenkijChinovnik;1
DobrodushnyjChinovnik;Undirected;VtorojGospodin;1
Drugoj;Undirected;ProstoVral;1
NeizvestnyjGolos;Undirected;Neznakomets;1
NeizvestnoKakojChelovek;Undirected;ProstoVral;1
DrugojChinovnik;Undirected;ProstoVral;1
DrugajaBekesha;Undirected;NomerOdin;1
NevzrachnyjNojadovitogoSvojstvaGospodin;Undirected;OtstavshijChinovnik;1
GolosDrugogoChinovnikaIzTolpy;Undirected;GospodaHoroshoOdetye;1
GolosserditogoChinovnikaNoKakvidnoOpytnogo;Undirected;NeznakomyjSosed;1
GolosKuptsa;Undirected;Odinizdvuhzritelej;1
GolosKuptsa;Undirected;GospodinV;1
KnjazN;Undirected;PervajaDama;1
GospodinpolozhitelnogoSvojstva;Undirected;TozhesvetskijChelovekPoplotnee;1
GolosKuptsa;Undirected;odnabekesha;1
GospodinDobrodushnogoSvojstva;Undirected;GospodinOtritsatelnogoSvojstva;1
Muzh;Undirected;Odinizdvuhzritelej;1
Chetvertyj;Undirected;TretijGospodin;1
NevzrachnyjNoJadovitogoSvojstvaСhelovek;Undirected;VtorajaDama;1
Drugoj;Undirected;MolodenkijChinovnik;1
Chetvertyj;Undirected;GospodinDobrodushnyj;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;GospodinHladnokrovnyj;1
OdinIzNaroda;Undirected;TretijGospodin;1
MuzhPervojDamy;Undirected;OchenSkromnoOdetyjChelov;1
Literator;Undirected;MolodenkijChinovnik;1
GospodinDobrodushnyj;Undirected;NeizvestnyjGolos;1
Drugoj;Undirected;GospodinB;1
GospodinN;Undirected;Kupets;1
Chinovniksrednihlet;Undirected;Drugoj;1
Chetvertyj;Undirected;SvetskajaDama;1
