Source;Type;Target;Weight
KnjazN;Undirected;MuzhVtorojDamy;1
GolosDrugogoChinovnikaIzTolpy;Undirected;Kupets;1
Ofitser;Undirected;SvetskajaDama;1
GospodinSVesom;Undirected;№;1
GospodaHoroshoOdetye;Undirected;GospodinV;1
MuzhVtorojDamy;Undirected;Sinijarmjak;1
GospodinSVesom;Undirected;VtorojCommeIlFaut;1
Chetvertyj;Undirected;Pjatyj;1
ChinovnikRazgovorchivogoSvojstva;Undirected;Muzh;1
OchenSkromnoOdetyjChelov;Undirected;VtorajaDama;1
DamaSrednegoSveta;Undirected;TretijGospodin;1
GolosVDrugomKontse;Undirected;GospodinDobrodushnogoSvojstva;1
NeizvestnoKakojChelovek;Undirected;Pjatyj;1
NeizvestnoKakojChelovek;Undirected;RaznyeGolosa;1
Chetvertyj;Undirected;KrasivyjiPlotnyjGospodin;1
MolodajaDama;Undirected;PervyjOfitser;1
GospodinBezzabotnyjNaschetliteratury;Undirected;MuzhchinaVMundire;1
NevzrachnyjNojadovitogoSvojstvaGospodin;Undirected;RaznyeGolosa;1
DrugojOfitser;Undirected;OchenSkromnoOdetyjChelovek;1
GospodinOtritsatelnogoSvojstva;Undirected;NevzrachnyjNoJadovitogoSvojstvaСhelovek;1
GospodinOtritsatelnogoSvojstva;Undirected;OchenSkromnoOdetyjChelov;1
GospodinSVesom;Undirected;Odinizdvuhzritelej;1
Odin;Undirected;OdinChinovnik;1
MolodenkijChinovnikUklonchivogoSvojstva;Undirected;NeizvestnyjGolos;1
PervajaDama;Undirected;TozhesvetskijChelovekPoplotnee;1
ChinovnikRazgovorchivogoSvojstva;Undirected;Dvebekeshi;1
EscheLiterator;Undirected;GospodinN;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;GospodinB;1
Chetvertyj;Undirected;Odin;1
Dvebekeshi;Undirected;OdinIzGospod;1
GospodinB;Undirected;OchenSkromnoOdetyjChelov;1
Literator;Undirected;Vtoroj;1
MuzhchinaVMundire;Undirected;Ofitser;1
AvtorPesy;Undirected;Pjatyj;1
ChinovnikRazgovorchivogoSvojstva;Undirected;Neznakomets;1
GospodinDobrodushnogoSvojstva;Undirected;Voennyj;1
Muzh;Undirected;Statskij;1
GospodinpolozhitelnogoSvojstva;Undirected;VtorojGospodin;1
GospodinSDrugojStoronyGruppy;Undirected;GospodinVShineli;1
DrugajaBekesha;Undirected;GolosKuptsa;1
MuzhPervojDamy;Undirected;TozhesvetskijChelovekPoplotnee;1
AvtorPesy;Undirected;GospodinV;1
Avtor;Undirected;GospodinA;1
EscheLiterator;Undirected;SvetskijChelovekSchegolevatoodetyj;1
EscheLiterator;Undirected;TozhesvetskijChelovekPoplotnee;1
GospodinDobrodushnyj;Undirected;NevzrachnyjNojadovitogoSvojstvaGospodin;1
GospodinA;Undirected;PervyjOfitser;1
Statskij;Undirected;TozhesvetskijChelovekPoplotnee;1
Neznakomets;Undirected;ProstoVral;1
GolosDrugogoChinovnikaIzTolpy;Undirected;OdinIzNaroda;1
Chetvertyj;Undirected;MuzhPervojDamy;1
MolodenkijChinovnik;Undirected;Tretij;1
Avtor;Undirected;MuzhPervojDamy;1
NevzrachnyjNoJadovitogoSvojstvaСhelovek;Undirected;SvetskajaDama;1
DrugajaBekesha;Undirected;NeznakomyjSosed;1
Ofitser;Undirected;RaznyeGolosa;1
GospodinA;Undirected;Sinijarmjak;1
GolosDrugogoChinovnikaIzTolpy;Undirected;PervyjCommeIlFaut;1
KrasivyjiPlotnyjGospodin;Undirected;MolodenkijChinovnik;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;GospodinP;1
AvtorPesy;Undirected;NevzrachnyjNojadovitogoSvojstvaGospodin;1
MuzhchinaVMundire;Undirected;OchenSkromnoOdetyjChelovek;1
GospodinVShineli;Undirected;MuzhVtorojDamy;1
PervajaDama;Undirected;Sinijarmjak;1
GolosIzTolpy;Undirected;MuzhVtorojDamy;1
GolosKuptsa;Undirected;OdinIzGospod;1
NeznakomyjSosed;Undirected;OdinIzGospod;1
Drugoj;Undirected;GospodinN;1
Kupets;Undirected;PervajaDama;1
GospodinHladnokrovnyj;Undirected;SvetskajaDama;1
Chetvertyj;Undirected;OchenSkromnoOdetyjChelovek;1
GospodinV;Undirected;NeizvestnoKakojChelovek;1
ChinovnikRazgovorchivogoSvojstva;Undirected;MolodenkijChinovnikUklonchivogoSvojstva;1
GospodinN;Undirected;Vtoroj;1
GospodinHladnokrovnyj;Undirected;OchenSkromnoOdetyjChelovek;1
PervajaDama;Undirected;Statskij;1
GospodinHladnokrovnyj;Undirected;OdinChinovnik;1
DrugojOfitser;Undirected;PervajaDama;1
GolosserditogoChinovnikaNoKakvidnoOpytnogo;Undirected;VtorajaDama;1
GospodinVShineli;Undirected;Pervyj;1
Avtor;Undirected;GospodinBezzabotnyjNaschetliteratury;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;GospodinHladnokrovnyj;1
PervajaDama;Undirected;ProstoVral;1
GospodinNeskolkobezzabotnyjNaschetliteratury;Undirected;GospodinSDrugojStoronyGruppy;1
KnjazN;Undirected;Odinizdvuhzritelej;1
OchenSkromnoOdetyjChelov;Undirected;Sinijarmjak;1
GospodinDobrodushnogoSvojstva;Undirected;TozhesvetskijChelovekPoplotnee;1
GospodinA;Undirected;MuzhPervojDamy;1
ChinovnikRazgovorchivogoSvojstva;Undirected;NevzrachnyjNojadovitogoSvojstvaGospodin;1
GospodinA;Undirected;GospodinOtritsatelnogoSvojstva;1
GospodinVShineli;Undirected;Muzhchinavofrake;1
Dvebekeshi;Undirected;GospodinpolozhitelnogoSvojstva;1
MolodajaDama;Undirected;Ofitser;1
Dvebekeshi;Undirected;Ofitser;1
Avtor;Undirected;KrasivyjiPlotnyjGospodin;1
Odin;Undirected;Statskij;1
GolosVNarode;Undirected;SvetskijChelovekSchegolevatoodetyj;1
NeizvestnyjGolos;Undirected;PervyjCommeIlFaut;1
Odinizdvuhzritelej;Undirected;TretijGospodin;1
Chinovniksrednihlet;Undirected;Dvebekeshi;1
GospodinP;Undirected;OchenSkromnoOdetyjChelovek;1
GospodinSDrugojStoronyGruppy;Undirected;VtorajaDama;1
GolosIzTolpy;Undirected;ProstoVral;1
MuzhPervojDamy;Undirected;Muzhchinavofrake;1
GospodinDobrodushnyj;Undirected;Pjatyj;1
Chinovniksrednihlet;Undirected;OdinChinovnik;1
DrugojChinovnik;Undirected;Kupets;1
GospodinBezzabotnyjNaschetliteratury;Undirected;GospodinP;1
DrugojChinovnik;Undirected;NevzrachnyjNoJadovitogoSvojstvaСhelovek;1
GospodinBezzabotnyjNaschetliteratury;Undirected;PervajaDama;1
MuzhVtorojDamy;Undirected;PervyjOfitser;1
GospodinHladnokrovnyj;Undirected;OdinIzGospod;1
GospodinBezzabotnyjNaschetliteratury;Undirected;Odinizdvuhzritelej;1
AvtorPesy;Undirected;GospodinA;1
DamaSrednegoSveta;Undirected;DrugojOfitser;1
PervyjCommeIlFaut;Undirected;VtorojGospodin;1
GospodinpolozhitelnogoSvojstva;Undirected;Statskij;1
GospodinVShineli;Undirected;NeizvestnoKakojChelovek;1
GolosGospodinaPooschritelnogoSvojstva;Undirected;GolosVOdnomkontseTolpy;1
GolosVOdnomkontseTolpy;Undirected;OdinIzNaroda;1
GospodinDobrodushnogoSvojstva;Undirected;SvetskajaDama;1
GolosKuptsa;Undirected;GospodinBezzabotnyjNaschetliteratury;1
DrugojChinovnik;Undirected;GolosserditogoChinovnikaNoKakvidnoOpytnogo;1
GospodinB;Undirected;Muzh;1
DrugojOfitser;Undirected;GolosVOdnomkontseTolpy;1
DrugajaBekesha;Undirected;OchenSkromnoOdetyjChelovek;1
MolodenkijChinovnik;Undirected;Ofitser;1
NevzrachnyjNojadovitogoSvojstvaGospodin;Undirected;SvetskajaDama;1
GospodinNeskolkobezzabotnyjNaschetliteratury;Undirected;RaznyeGolosa;1
OdinIzGospod;Undirected;Pjatyj;1
Kupets;Undirected;OdinIzGospod;1
GospodinpolozhitelnogoSvojstva;Undirected;MolodenkijChinovnik;1
GospodinDobrodushnyj;Undirected;GospodinVShineli;1
MuzhchinaVMundire;Undirected;Pervyj;1
MolodajaDama;Undirected;VtorojGospodin;1
Chinovniksrednihlet;Undirected;TretijGospodin;1
GospodinBezzabotnyjNaschetliteratury;Undirected;Statskij;1
Chinovniksrednihlet;Undirected;GolosVDrugomKontse;1
GospodaHoroshoOdetye;Undirected;OdinIzNaroda;1
GospodinNeskolkobezzabotnyjNaschetliteratury;Undirected;OdinIzNaroda;1
GospodinA;Undirected;OdinChinovnik;1
Dvebekeshi;Undirected;GospodinDobrodushnyj;1
GospodinHladnokrovnogoSvojstva;Undirected;OchenSkromnoOdetyjChelov;1
Kupets;Undirected;NeizvestnoKakojChelovek;1
GospodinSVesom;Undirected;Sinijarmjak;1
GolosVNarode;Undirected;NevzrachnyjNoJadovitogoSvojstvaСhelovek;1
KrasivyjiPlotnyjGospodin;Undirected;PervyjCommeIlFaut;1
Chetvertyj;Undirected;GolosVOdnomkontseTolpy;1
AvtorPesy;Undirected;DrugojChinovnik;1
MolodenkijChinovnikUklonchivogoSvojstva;Undirected;TozhesvetskijChelovekPoplotnee;1
GolosDrugogoChinovnikaIzTolpy;Undirected;GospodinVShineli;1
GospodinDobrodushnyj;Undirected;NeznakomyjSosed;1
NevzrachnyjNoJadovitogoSvojstvaСhelovek;Undirected;PervajaDama;1
